q,density,realpsi,imagpsi,phase
5.628,9.894978952679163e-15,2.2431400193263014e-8,-9.691135763185264e-8,281.4
5.63,9.674673116975841e-15,3.1636156352922964e-8,-9.313338138492156e-8,281.5
5.632,9.459196586121936e-15,4.03192886565367e-8,-8.850735307505703e-8,281.59999999999997
5.634,9.24844520995365e-15,4.840543256296955e-8,-8.309849161293758e-8,281.70000000000005
5.636,9.042317046231204e-15,5.5826885633371276e-8,-7.697841182246935e-8,281.8
5.638,8.840712314671217e-15,6.252411623519219e-8,-7.022426363928207e-8,281.9
5.64,8.643533351919142e-15,6.844617889186231e-8,-6.291783488822804e-8,282.0
5.642,8.450684567441066e-15,7.355103418150117e-8,-5.5144627465173e-8,282.1
5.644,8.262072400317509e-15,7.780577209432605e-8,-4.6992916797356836e-8,282.2
5.646,8.0776052769202e-15,8.118673875347428e-8,-3.8552804405066526e-8,282.3
5.648,7.89719356945524e-15,8.367956737782573e-8,-2.991527323818327e-8,282.4
5.65,7.7207495553544e-15,8.527911530885087e-8,-2.1171255217726626e-8,282.5
5.652,7.54818737749841e-15,8.598930982740743e-8,-1.2410720080017189e-8,282.6
5.654,7.379423005254147e-15,8.582290634299071e-8,-3.721794203928089e-9,282.7
5.656,7.214374196311108e-15,8.480116333920554e-8,4.810082393108371e-9,282.8
5.658,7.052960459299705e-15,8.295343919861204e-8,1.3102953270995084e-8,282.90000000000003
5.66,6.895103017176839e-15,8.03167167014371e-8,2.1079090005926102e-8,283.0
5.662,6.740724771361898e-15,7.69350615906467e-8,2.8665677550082356e-8,283.1
5.664,6.589750266609729e-15,7.28590221162975e-8,3.5795434944509357e-8,283.2
5.666,6.442105656604315e-15,6.814497691120117e-8,4.240716659217135e-8,283.3
5.668,6.297718670260098e-15,6.285443890542019e-8,4.844624010328252e-8,283.40000000000003
5.67,6.156518578714794e-15,5.705332325690363e-8,5.386498755275131e-8,283.5
5.672,6.018436163001835e-15,5.0811187459223876e-8,5.8623027830242994e-8,283.59999999999997
5.674,5.883403682387267e-15,4.4200451884697015e-8,6.268750860877988e-8,283.70000000000005
5.676,5.751354843358542e-15,3.729560903324456e-8,6.603326729912665e-8,283.8
5.678,5.622224769251329e-15,3.017242968578984e-8,6.86429111861334e-8,283.9
5.68,5.49594997050211e-15,2.2907174008848133e-8,7.050681775140942e-8,284.0
5.682,5.372468315513874e-15,1.5575815426813226e-8,7.162305696703905e-8,284.1
5.684,5.2517190021220195e-15,8.253284775071623e-9,7.199723808969057e-8,284.2
5.686,5.1336425296487146e-15,1.0127418748017719e-9,7.16422841870898e-8,284.3
5.688,5.018180671533968e-15,-6.075118765456385e-9,7.057813828317922e-8,284.4
5.69,4.90527644853138e-15,-1.2942721910051026e-8,6.883140560885317e-8,284.5
5.692,4.794874102457355e-15,-1.9526219551631334e-8,6.64349369870917e-8,284.6
5.694,4.686919070482583e-15,-2.5766047785083322e-8,6.342735886050582e-8,284.7
5.696,4.5813579599546195e-15,-3.160742815085971e-8,5.985255588229178e-8,284.8
5.698,4.478138523741114e-15,-3.70008096569407e-8,5.575911233576049e-8,284.90000000000003
5.7,4.377209636083014e-15,-4.1902248370487685e-8,5.1199718920917684e-8,285.0
5.702,4.278521268947051e-15,-4.627372216785631e-8,4.623055164800756e-8,285.1
5.704,4.182024468868054e-15,-5.008337893796234e-8,4.0910629707015316e-8,285.2
5.706,4.087671334270438e-15,-5.330571724168409e-8,3.530115923904004e-8,285.3
5.708,3.9954149932600165e-15,-5.592169913157206e-8,2.9464869921619364e-8,285.40000000000003
5.71,3.905209581875322e-15,-5.791879552520482e-8,2.3465351196707813e-8,285.5
5.712,3.817010222790499e-15,-5.929096519492229e-8,1.7366394820025617e-8,285.59999999999997
5.714,3.730773004459456e-15,-6.003856908040267e-8,1.1231350196533469e-8,285.70000000000005
5.716,3.64645496069324e-15,-6.016822224262086e-8,5.12249869261326e-9,285.8
5.718,3.564014050660841e-15,-5.969258635265375e-8,-8.995472148902973e-10,285.9
5.72,3.4834091393056144e-15,-5.8630106141629134e-8,-6.776414474256728e-9,286.0
5.722,3.404599978168502e-15,-5.700469372453352e-8,-1.2452504629215405e-8,286.1
5.724,3.3275471866100205e-15,-5.484536514658417e-8,-1.7875489043600187e-8,286.2
5.726,3.252212233422112e-15,-5.218583388329184e-8,-2.29967601050144e-8,286.3
5.728,3.1785574188232154e-15,-4.906406635155365e-8,-2.777183486688549e-8,286.4
5.73,3.1065458568275327e-15,-4.5521804756964366e-8,-3.2160708146686524e-8,286.5
5.732,3.0361414579815e-15,-4.160406281087554e-8,-3.612815267364528e-8,286.6
5.734,2.967308912459812e-15,-3.735859999852443e-8,-3.964396446636061e-8,286.7
5.736,2.9000136735135724e-15,-3.2835380166934376e-8,-4.268315221262911e-8,286.8
5.738,2.8342219412634453e-15,-2.8086020228605772e-8,-4.522607001478011e-8,286.90000000000003
5.74,2.7699006468310876e-15,-2.316323474529687e-8,-4.7258493447901606e-8,287.0
5.742,2.7070174368009486e-15,-1.812028206727791e-8,-4.877163944961493e-8,287.1
5.744,2.645540658007059e-15,-1.301041755939056e-8,-4.976213111330102e-8,287.2
5.746,2.585439342636926e-15,-7.886359248637491e-9,-5.023190898660289e-8,287.3
5.748,2.5266831936469194e-15,-2.7997709824382372e-9,-5.018809097876523e-8,287.40000000000003
5.75,2.4692425704821145e-15,2.1992321048787922e-9,-4.9642783449671564e-8,287.5
5.752,2.4130884750948564e-15,7.062551352778419e-9,-4.861284648613187e-8,287.59999999999997
5.754,2.3581925382556334e-15,1.1744541468364361e-8,-4.711961676365273e-8,287.7
5.756,2.304527006150255e-15,1.6202412862648116e-8,-4.518859174148438e-8,287.8
5.758,2.2520647272578198e-15,2.039659616983823e-8,-4.284907924264371e-8,287.9
5.76,2.2007791395030263e-15,2.4291066144568523e-8,-4.0133816726835526e-8,288.0
5.762,2.150644257677953e-15,2.7853622604246065e-8,-3.707856477128242e-8,288.09999999999997
5.764,2.1016346611272398e-15,3.1056126568819646e-8,-3.372167943131976e-8,288.2
5.766,2.053725481691547e-15,3.3874690242767336e-8,-3.010366825900309e-8,288.3
5.768,2.006892391903657e-15,3.628981997930616e-8,-2.6266734813699406e-8,288.4
5.77,1.9611115934325343e-15,3.828651185923745e-8,-2.2254316504557142e-8,288.5
5.772,1.9163598057696477e-15,3.985430000184707e-8,-1.811062056177038e-8,288.6
5.774,1.8726142551531036e-15,4.098725819811637e-8,-1.3880162843210658e-8,288.7
5.776,1.8298526637242264e-15,4.168395591253723e-8,-9.607314047426528e-9,288.8
5.778,1.78805323891218e-15,4.194737013503508e-8,-5.335857725478345e-9,288.9
5.78,1.7471946630416734e-15,4.17847549748877e-8,-1.1085642652868073e-9,289.0
5.782,1.707256083159276e-15,4.1207471270474e-8,3.0332152334339994e-9,289.1
5.784,1.6682171010737875e-15,4.0230778839112183e-8,7.0499315650742855e-9,289.2
5.786,1.6300577636062117e-15,3.8873594307214116e-8,1.0904193195479527e-8,289.29999999999995
5.788,1.5927585530451076e-15,3.715821774018922e-8,1.4561092246730489e-8,289.40000000000003
5.79,1.556300377803018e-15,3.5110031531951006e-8,1.7988498092626416e-8,289.5
5.792,1.520664563269674e-15,3.2757175213952436e-8,2.1157316353264044e-8,289.59999999999997
5.794,1.4858328428582634e-15,3.0130200002427924e-8,2.4041711475515957e-8,289.7
5.796,1.45178734924033e-15,2.7261707019099364e-8,2.661929149404842e-8,289.8
5.798,1.4185106057658567e-15,2.4185973194976913e-8,2.887125398000085e-8,289.9
5.8,1.3859855180641895e-15,2.0938568899166767e-8,3.078249259756324e-8,290.0
5.802,1.3541953658225698e-15,1.7555971325488136e-8,3.234166409820633e-8,290.09999999999997
5.804,1.3231237947381922e-15,1.4075177620100183e-8,3.354121598423085e-8,290.2
5.806,1.2927548086405048e-15,1.0533321644939749e-8,3.437737546359158e-8,290.3
5.808,1.263072761779904e-15,6.967298145986896e-9,3.4850100693180665e-8,290.4
5.81,1.2340623512796315e-15,3.4133979346845297e-9,3.496299566426085e-8,290.5
5.812,1.205708609747385e-15,-9.304250256452278e-11,3.4723190418509953e-8,290.6
5.814,1.1779968980433486e-15,-3.517973775308913e-9,3.414118859324595e-8,290.7
5.816,1.150912898201306e-15,-6.828945799173025e-9,3.323068457725876e-8,290.8
5.818,1.124442606499775e-15,-9.995396778244553e-9,3.20083528121213e-8,290.9
5.82,1.0985723266800209e-15,-1.298891658765776e-8,3.049361199593925e-8,291.0
5.822,1.0732886633078464e-15,-1.5783482496136633e-8,2.8708367135767142e-8,291.1
5.824,1.0485785152761173e-15,-1.835566549389308e-8,2.6676732550153516e-8,291.2
5.826,1.0244290694452895e-15,-2.0684805826731967e-8,2.442473904375817e-8,291.29999999999995
5.828,1.0008277944188171e-15,-2.275315667914373e-8,2.1980028561245187e-8,291.40000000000003
5.83,9.777624344509176e-16,-2.454599529387951e-8,1.9371539677675666e-8,291.5
5.832,9.552210034835305e-16,-2.6051701159495157e-8,1.6629187297636925e-8,291.59999999999997
5.834,9.331917793102324e-16,-2.7261801237056145e-8,1.3783539916199914e-8,291.7
5.836,9.116632978641263e-16,-2.8170982529533482e-8,1.0865497742158226e-8,291.8
5.838,8.906243476273177e-16,-2.8777072618950953e-8,7.90597489946313e-9,291.9
5.84,8.700639641592365e-16,-2.9080989104223484e-8,4.935588807758561e-9,292.0
5.842,8.499714247415326e-16,-2.9086659164041292e-8,1.9843596993552494e-9,292.09999999999997
5.844,8.303362431370167e-16,-2.880091074153852e-8,-9.185769401350507e-10,292.2
5.846,8.111481644602446e-16,-2.8233337098501783e-8,-3.745242414398239e-9,292.3
5.848,7.9239716015738035e-16,-2.739613671455325e-8,-6.469068965074336e-9,292.4
5.85,7.740734230931879e-16,-2.630393070925968e-8,-9.065133884044593e-9,292.5
5.852,7.561673627427616e-16,-2.4973560141059637e-8,-1.1510371697892254e-8,292.6
5.854,7.386696004859023e-16,-2.3423865685072004e-8,-1.3783762797349952e-8,292.7
5.856,7.215709650019003e-16,-2.1675452311420754e-8,-1.586649715902111e-8,292.8
5.858,7.048624877627017e-16,-1.9750441676141185e-8,-1.7742112088476023e-8,292.9
5.86,6.885353986223576e-16,-1.7672214997723536e-8,-1.9396603199957275e-8,293.0
5.862,6.725811215007749e-16,-1.546514922409026e-8,-2.0818508135248197e-8,293.1
5.864,6.56991270159667e-16,-1.3154349297475463e-8,-2.1998962810088886e-8,293.2
5.866,6.417576440689582e-16,-1.0765379299100487e-8,-2.2931730257777255e-8,293.29999999999995
5.868,6.268722243615685e-16,-8.323995202501393e-9,-2.361320241369862e-8,293.40000000000003
5.87,6.123271698748754e-16,-5.855881885089831e-9,-2.404237544883517e-8,293.5
5.872,5.981148132768623e-16,-3.386396943359039e-9,-2.422079951237925e-8,293.6
5.874,5.84227657275319e-16,-9.40323729897458e-10,-2.415250398112607e-8,293.7
5.876,5.706583709082772e-16,1.4583641185018986e-9,-2.3843899534391253e-8,293.8
5.878,5.5739978591400115e-16,3.786724560393141e-9,-2.330365857580557e-8,293.9
5.88,5.444448931788051e-16,6.023053521167233e-9,-2.254257570598267e-8,294.0
5.882,5.317868392611163e-16,8.147074041088938e-9,-2.1573410111295132e-8,294.09999999999997
5.884,5.194189229901796e-16,1.0140106697628206e-8,-2.04107118727127e-8,294.20000000000005
5.886,5.073345921377707e-16,1.198522002298157e-8,-1.907063431400467e-8,294.3
5.888,4.955274401614234e-16,1.3667359868730764e-8,-1.7570734599897387e-8,294.4
5.89,4.839912030176703e-16,1.517345690561961e-8,-1.5929764861760354e-8,294.5
5.892,4.727197560437841e-16,1.6492511685361387e-8,-1.4167456170816347e-8,294.6
5.894,4.617071109066169e-16,1.7615656930425078e-8,-1.2304297696991236e-8,294.7
5.896,4.509474126170442e-16,1.8536196954637456e-8,-1.036131338566368e-8,294.8
5.898,4.4043493660874716e-16,1.9249624349805277e-8,-8.359838455384826e-9,294.9
5.9,4.3016408587984016e-16,1.975361429918901e-8,-6.3212979678793566e-9,295.0
5.902,4.2012938819613104e-16,2.0047997095361415e-8,-4.266989648512316e-9,295.1
5.904,4.103254933546112e-16,2.0134709645895112e-8,-2.2178730419276776e-9,295.2
5.906,4.0074717050598453e-16,2.001772694350867e-8,-1.9436697536244567e-10,295.3
5.908,3.9138930553491333e-16,1.9702974656183612e-8,1.7838428273532252e-9,295.40000000000003
5.91,3.8224689849684193e-16,1.9198224155850273e-8,3.6979842831695478e-9,295.5
5.912,3.733150611100832e-16,1.8512971450234195e-8,5.5303660993551596e-9,295.6
5.914,3.645890143021191e-16,1.7658301610327815e-8,7.264530166556763e-9,295.7
5.916,3.5606408580888177e-16,1.6646740394781427e-8,8.885388007151634e-9,295.8
5.918,3.477357078259336e-16,1.549209486170085e-8,1.037934027874584e-8,295.90000000000003
5.92,3.3959941471040935e-16,1.4209284827390028e-8,1.1734378526556611e-8,296.0
5.922,3.3165084073267653e-16,1.2814167080319744e-8,1.2940168575807901e-8,296.09999999999997
5.924,3.2388571787664036e-16,1.1323354286980973e-8,1.3988115154235398e-8,296.20000000000005
5.926,3.1629987368768177e-16,9.754030534497085e-9,1.4871407533242449e-8,296.3
5.928,3.088892291671486e-16,8.123765443279023e-9,1.5585046172204116e-8,296.4
5.93,3.0164979671251015e-16,6.450328752296944e-9,1.6125850541903255e-8,296.5
5.932,2.9457767810211324e-16,4.751507230286288e-9,1.6492448488403727e-8,296.6
5.934,2.876690625236676e-16,3.0449256995081613e-9,1.6685247675960412e-8,296.7
5.936,2.809202246454393e-16,1.3478738755294845e-9,1.6706389815310322e-8,296.8
5.938,2.7432752272933657e-16,-3.228593718653479e-10,1.655968854040846e-8,296.9
5.94,2.6788739678492784e-16,-1.9511428437851414e-9,1.625055194102877e-8,297.0
5.942,2.615963667635675e-16,-3.5216495551048446e-9,1.578589088948094e-8,297.1
5.944,2.5545103079170155e-16,-5.019991762394858e-9,1.5174014416007035e-8,297.2
5.946,2.4944806344262404e-16,-6.4328433889131015e-9,1.4424513488375995e-8,297.3
5.948,2.435842140457557e-16,-7.748048910981643e-9,1.3548134636133193e-8,297.40000000000003
5.95,2.37856305032733e-16,-8.954717928263869e-9,1.2556644928401958e-8,297.5
5.952,2.3226123031943623e-16,-1.004330480272591e-8,1.1462689865776658e-8,297.6
5.954,2.2679595372327082e-16,-1.1005672915757486e-8,1.027964578157404e-8,297.7
5.956,2.2145750741488197e-16,-1.1835143258312204e-8,9.021468365521721e-9,297.8
5.958,2.1624299040362164e-16,-1.2526527233248331e-8,7.702538924167119e-9,297.90000000000003
5.96,2.1114956705598645e-16,-1.3076143710803628e-8,6.337509977143799e-9,298.0
5.962,2.0617446564637003e-16,-1.3481820535626196e-8,4.9411517575903125e-9,298.09999999999997
5.964,2.0131497693941572e-16,-1.3742880835604833e-8,3.5282011390765624e-9,298.20000000000005
5.966,1.9656845280330774e-16,-1.3860114627466888e-8,2.113214451206064e-9,298.3
5.968,1.9193230485329135e-16,-1.3835736350450412e-8,7.10425572538373e-10,298.4
5.97,1.8740400312485312e-16,-1.3673329086123885e-8,-6.663893962329144e-10,298.5
5.972,1.8298107477584381e-16,-1.3377776338598916e-8,-2.0040396728275623e-9,298.6
5.974,1.7866110281699062e-16,-1.2955182354000279e-8,-3.2900384483453102e-9,298.7
5.976,1.7444172487012432e-16,-1.2412782050359239e-8,-4.5127116726424955e-9,298.8
5.978,1.7032063195358843e-16,-1.175884170844905e-8,-5.661296108598053e-9,298.9
5.98,1.6629556729420194e-16,-1.100255163995818e-8,-6.726025922062408e-9,299.0
5.982,1.6236432516523024e-16,-1.0153912101496928e-8,-7.698207206895932e-9,299.1
5.984,1.5852474974978364e-16,-9.22361376100185e-9,-8.570279980119725e-9,299.2
5.986,1.5477473402911583e-16,-8.222914047137404e-9,-9.335867319242824e-9,299.3
5.988,1.511122186952773e-16,-7.163510722355188e-9,-9.989811450972414e-9,299.40000000000003
5.99,1.4753519108760727e-16,-6.057414016575392e-9,-1.052819673635534e-8,299.5
5.992,1.4404168415252627e-16,-4.91681864140429e-9,-1.0948359630559526e-8,299.6
5.994,1.4062977542615915e-16,-3.753976974852948e-9,-1.1248885824757625e-8,299.7
5.996,1.3729758603928347e-16,-2.5810746642595493e-9,-1.1429594901692751e-8,299.8
5.998,1.340432797441159e-16,-1.4101098413417206e-9,-1.1491512954327082e-8,299.90000000000003
6.0,1.308650619624635e-16,-2.5277707870715005e-10,-1.1436833727520208e-8,300.0
6.002,1.2776117885479922e-16,8.796428572415062e-10,-1.1268868944951983e-8,300.09999999999997
6.004,1.2472991640978745e-16,1.976386485358285e-9,-1.0991988576698967e-8,300.2
6.006,1.21769599553828e-16,3.027303440217697e-9,-1.0611551886254624e-8,300.3
6.008,1.188785912801894e-16,4.0229438712616e-9,-1.0133830168740155e-8,300.4
6.01,1.1605529179729041e-16,4.95463673128073e-9,-9.565922154101726e-9,300.5
6.012,1.1329813769574652e-16,5.814558382661763e-9,-8.915663099868924e-9,300.59999999999997
6.014,1.106056011337404e-16,6.595791060838554e-9,-8.191528637287587e-9,300.7
6.016,1.0797618904035066e-16,7.292370847356155e-9,-7.4025344622622816e-9,300.8
6.018,1.0540844233642424e-16,7.899324918809931e-9,-6.558132978485013e-9,300.9
6.02,1.0290093517263369e-16,8.412697951385476e-9,-5.668108004562749e-9,301.0
6.022,1.0045227418432932e-16,8.829567672731564e-9,-4.742468650079094e-9,301.1
6.024,9.806109776284306e-17,9.148049662341449e-9,-3.791343447668328e-9,301.2
6.026,9.57260753428566e-17,9.367291607421227e-9,-2.824875799817124e-9,301.3
6.028,9.344590670551965e-17,9.48745732245247e-9,-1.8531217607493178e-9,301.4
6.03,9.121932129695129e-17,9.509700936375232e-9,-8.859511259969828e-10,301.5
6.032,8.904507756180432e-17,9.436131740682792e-9,6.704725410527199e-11,301.6
6.034,8.692196229155473e-17,9.269770274010904e-9,9.966550850813622e-10,301.7
6.036,8.484878998720531e-17,9.01449629332855e-9,1.8941083825301937e-9,301.79999999999995
6.038,8.282440223608968e-17,8.674989348050263e-9,2.751174666811279e-9,301.90000000000003
6.04,8.084766710246203e-17,8.256662730811132e-9,3.5602229778619883e-9,302.0
6.042,7.891747853157894e-17,7.765591626901227e-9,4.314286176852491e-9,302.09999999999997
6.044,7.703275576698187e-17,7.20843632319788e-9,5.007115091685361e-9,302.2
6.046,7.519244278068378e-17,6.59236136666302e-9,5.6332241560240315e-9,302.3
6.048,7.339550771599335e-17,5.924951582050163e-9,6.187928285488982e-9,302.4
6.05,7.164094234268267e-17,5.214125868410016e-9,6.667370828974503e-9,302.5
6.052,6.992776152424482e-17,4.468049694434148e-9,7.068542526738574e-9,302.59999999999997
6.054,6.825500269697222e-17,3.695047203827381e-9,7.389291499085665e-9,302.7
6.056,6.662172536059824e-17,2.903513824116556e-9,7.628324379164948e-9,302.8
6.058,6.502701058024575e-17,2.1018302459042864e-9,7.785198789860647e-9,302.9
6.06,6.346996049944181e-17,1.29827860510547e-9,7.860307447102003e-9,303.0
6.062,6.194969786395642e-17,5.009616586566299e-10,7.85485424947608e-9,303.1
6.064,6.046536555622318e-17,-2.8227430483237986e-10,7.77082278610538e-9,303.2
6.066,5.901612614011451e-17,-1.0439121333107345e-9,7.610937760752031e-9,303.3
6.068,5.760116141584688e-17,-1.7768314331290438e-9,7.3786198895248336e-9,303.4
6.07,5.621967198478985e-17,-2.4743705849775197e-9,7.077934881940343e-9,303.5
6.072,5.487087682396712e-17,-3.1303826641917435e-9,6.713537160074034e-9,303.6
6.074,5.355401287003082e-17,-3.739284848796687e-9,6.290609007845771e-9,303.7
6.076,5.226833461250839e-17,-4.296100974169104e-9,5.814795871933224e-9,303.79999999999995
6.078,5.1013113696115545e-17,-4.796496970357976e-9,5.292138557281197e-9,303.90000000000003
6.08,4.9787638531937976e-17,-5.2368089960715666e-9,4.729003073651135e-9,304.0
6.082,4.8591213917283004e-17,-5.614064161323121e-9,4.132008895178026e-9,304.09999999999997
6.084,4.7423160664018367e-17,-5.9259938079057565e-9,3.507956392642446e-9,304.2
6.086,4.62828152352042e-17,-6.1710393925460725e-9,2.8637541882725896e-9,304.3
6.088,4.516952938984538e-17,-6.3483510909712105e-9,2.2063471657039866e-9,304.4
6.09,4.408266983557244e-17,-6.457779311567998e-9,1.5426458435612484e-9,304.5
6.092,4.302161788909187e-17,-6.4998593741695625e-9,8.794577904094861e-10,304.59999999999997
6.094,4.1985769144224107e-17,-6.475789672183959e-9,2.234217219960528e-10,304.7
6.096,4.097453314736846e-17,-6.387403694241837e-9,-4.190551206633769e-10,304.8
6.098,3.9987333080226847e-17,-6.237136334331459e-9,-1.0418557612208961e-9,304.9
6.1,3.9023605449630497e-17,-6.027984966583543e-9,-1.6392079466233961e-9,305.0
6.102,3.808279978431215e-17,-5.763465802137589e-9,-2.2057338307018527e-9,305.1
6.104,3.716437833847182e-17,-5.447566080581866e-9,-2.736494497740815e-9,305.2
6.106,3.626781580198065e-17,-5.084692677112476e-9,-3.2270290022402047e-9,305.3
6.108,3.539259901708502e-17,-4.679617728670038e-9,-3.6733876640782273e-9,305.4
6.11,3.4538226701463286e-17,-4.237421897805082e-9,-4.072159422402966e-9,305.5
6.112,3.370420917749477e-17,-3.763435901925532e-9,-4.4204931161119034e-9,305.6
